text,sentiment,set
"এসব হচ্ছে উদ্দেশ্যমূলক শয়তানী।আপনারা আপনাদের কাজ চালিয়ে যান ভাই,আল্লাহ আপনাদের সহায় হোন।",disgust,train
"স্যার আপনাদের মতো কিছু মানুষ হলেই চলবে। দেশ এগিয়ে যাবে। আমরা সুফল পাচ্ছি । আপনাদের কাছ থেকে। অনেক কৃতজ্ঞতা , অনেক ধন্যবাদ । চালিয়ে যান ।",happy,train
"মনে পড়ে সেই ""বিজ্ঞাপন""টা থাকবো ন্যায় এর সংগে। ~শুভ কামনা রইলো স্যার~",happy,train
"এই যে মিস্টার আলমের বেটা, এটা সিনেমা নয়,এটা বাস্তব",angry,train
"গতকালই বুঝতে পেরেছিলাম,,,,,, এটা একটা ফালতু লোকের কাজ। অাপনাদের কাজে বিঘ্ন সৃষ্টি করাই এদের একমাত্র কাজ",disgust,train
কিছু মানুষ আছে কেও ভাল কাজ করলে তাদের গা জ্বলে। যে লোকটা মিথ্যা অভিযোগ করেছে এই লোকটা হয়তো সেই প্রকৃতির ? বাজে লোকদের কথায় মন খারাফ করবেন না স্যার।,disgust,train
আমি কমেন্ট টা দেখেছিলাম। tnks sir. We are really proud of u.,happy,train
স্যার আপনাকে মনে হয় আমরা আজ হয় ত চিন্তাচ করতে পারি যে আমরা উন্নত দেশের মত চিন্তা ভাবনা করতে পারি,happy,train
"আপনার উপস্হিত বুদ্ধি-বিবেচনা ও সঠিক সিদ্ধান্ত, সংযোগ এবং তা ফেইজ বুকে হাই লাইট করার জন্য ধন্যবাদ। জন্জাল মুক্ত এয়ারপোর্ট চাই। আপনার মাধ্যমে ইনশাল্লাহ আমাদের এয়ারপোর্ট আলোর মুখ দেখবে।",happy,train
ব্যাটা যে হারামখোরদের কেও তা গতকালের পোষ্টেই তার কমেন্ট দেখে বুঝেছি! তাদের কাজ হল মানুষের কাছে ভুল ম্যাসেজ দেওয়া! অনেক হারামখোরের চাকরি হারাম ইনকাম অফ আছে তারা কি চুপ মেরে বসে থাকবে!! এটা তারই প্রতিফলন । দেশ ও দশের স্বার্থে এদের ব্যান করা উচিৎ পেজ থেকে যাতে করে নতুন কেও বিভ্রান্তিরর মধ্যে না পড়ে।,angry,train
মেজিস্ট্রেট ভাই আপনাদের বুঝতে হবে মানুষ কিন্তু সবসময় বড়ই/ফল গাছেই ঢিল মারে কাঁটা যুক্ত মাদার গাছে কেউ ঢিল মারে না এগিয়ে যান আপনারা দ্বিগুণ শক্তি ও মনোবল নিয়ে,happy,train
কিছু বাজে মানষিকতার লোকের জন্য ... আপনার গুরুত্বপর্ণূ কাজের ব্যাঘাত হোক এটা কখনোই আমাদের কাম্য নয়। সততা ও যোগ্যতার সাথে আপনার/আপনাদের দায়িত্বপালনের পরিধি আরো বিস্তৃত হোক এটাই কাম্য।,happy,train
